,fault_1,fault_2,fault_3,fault_4,fault_5,fault_6,file_name
1555,0,0,0,0,0,0,dataset/group12100/12100/12100127_temp.jpg
1556,1,1,1,1,1,0,dataset/group12100/12100/12100064_test.jpg
1557,0,0,0,0,0,0,dataset/group12100/12100/12100064_temp.jpg
1558,1,1,0,1,1,0,dataset/group12100/12100/12100141_test.jpg
1559,0,0,0,0,0,0,dataset/group12100/12100/12100141_temp.jpg
1560,1,1,1,0,1,1,dataset/group12100/12100/12100186_test.jpg
1561,0,0,0,0,0,0,dataset/group12100/12100/12100186_temp.jpg
1562,1,0,1,1,1,1,dataset/group12100/12100/12100005_test.jpg
1563,0,0,0,0,0,0,dataset/group12100/12100/12100005_temp.jpg
1564,1,1,1,0,1,1,dataset/group12100/12100/12100171_test.jpg
1565,0,0,0,0,0,0,dataset/group12100/12100/12100171_temp.jpg
1566,1,1,0,1,0,1,dataset/group12100/12100/12100123_test.jpg
1567,0,0,0,0,0,0,dataset/group12100/12100/12100123_temp.jpg
1568,1,1,1,1,1,1,dataset/group12100/12100/12100162_test.jpg
1569,0,0,0,0,0,0,dataset/group12100/12100/12100162_temp.jpg
1570,1,0,0,1,1,1,dataset/group12100/12100/12100176_test.jpg
1571,0,0,0,0,0,0,dataset/group12100/12100/12100176_temp.jpg
1572,1,1,1,0,1,1,dataset/group12100/12100/12100002_test.jpg
1573,0,0,0,0,0,0,dataset/group12100/12100/12100002_temp.jpg
1574,1,1,1,1,1,1,dataset/group12100/12100/12100183_test.jpg
1575,0,0,0,0,0,0,dataset/group12100/12100/12100183_temp.jpg
1576,1,1,1,1,0,0,dataset/group12100/12100/12100048_test.jpg
1577,0,0,0,0,0,0,dataset/group12100/12100/12100048_temp.jpg
1578,1,1,1,1,1,1,dataset/group12100/12100/12100018_test.jpg
1579,0,0,0,0,0,0,dataset/group12100/12100/12100018_temp.jpg
1580,0,0,1,1,1,1,dataset/group92000/92000/92000083_test.jpg
1581,0,0,0,0,0,0,dataset/group92000/92000/92000083_temp.jpg
1582,1,1,0,1,1,1,dataset/group92000/92000/92000096_test.jpg
1583,0,0,0,0,0,0,dataset/group92000/92000/92000096_temp.jpg
1584,1,1,0,1,1,1,dataset/group92000/92000/92000094_test.jpg
1585,0,0,0,0,0,0,dataset/group92000/92000/92000094_temp.jpg
1586,1,0,0,1,1,1,dataset/group92000/92000/92000039_test.jpg
1587,0,0,0,0,0,0,dataset/group92000/92000/92000039_temp.jpg
1588,1,1,1,1,0,0,dataset/group92000/92000/92000014_test.jpg
1589,0,0,0,0,0,0,dataset/group92000/92000/92000014_temp.jpg
1590,1,1,1,1,1,1,dataset/group92000/92000/92000101_test.jpg
1591,0,0,0,0,0,0,dataset/group92000/92000/92000101_temp.jpg
1592,1,1,0,1,1,1,dataset/group92000/92000/92000119_test.jpg
1593,0,0,0,0,0,0,dataset/group92000/92000/92000119_temp.jpg
1594,1,1,1,1,1,1,dataset/group92000/92000/92000081_test.jpg
1595,0,0,0,0,0,0,dataset/group92000/92000/92000081_temp.jpg
1596,1,1,0,1,1,1,dataset/group92000/92000/92000062_test.jpg
1597,0,0,0,0,0,0,dataset/group92000/92000/92000062_temp.jpg
1598,1,1,1,0,0,0,dataset/group92000/92000/92000038_test.jpg
1599,0,0,0,0,0,0,dataset/group92000/92000/92000038_temp.jpg
1600,1,1,1,1,0,1,dataset/group92000/92000/92000069_test.jpg
1601,0,0,0,0,0,0,dataset/group92000/92000/92000069_temp.jpg
1602,1,0,1,1,1,1,dataset/group92000/92000/92000065_test.jpg
1603,0,0,0,0,0,0,dataset/group92000/92000/92000065_temp.jpg
1604,1,1,1,1,0,1,dataset/group92000/92000/92000088_test.jpg
1605,0,0,0,0,0,0,dataset/group92000/92000/92000088_temp.jpg
1606,1,1,0,1,0,1,dataset/group92000/92000/92000058_test.jpg
1607,0,0,0,0,0,0,dataset/group92000/92000/92000058_temp.jpg
1608,1,1,1,1,0,0,dataset/group92000/92000/92000010_test.jpg
1609,0,0,0,0,0,0,dataset/group92000/92000/92000010_temp.jpg
1610,1,1,0,1,0,1,dataset/group92000/92000/92000037_test.jpg
1611,0,0,0,0,0,0,dataset/group92000/92000/92000037_temp.jpg
1612,1,1,1,1,0,1,dataset/group92000/92000/92000078_test.jpg
1613,0,0,0,0,0,0,dataset/group92000/92000/92000078_temp.jpg
1614,1,0,1,0,1,1,dataset/group92000/92000/92000053_test.jpg
1615,0,0,0,0,0,0,dataset/group92000/92000/92000053_temp.jpg
1616,1,0,1,1,1,1,dataset/group92000/92000/92000021_test.jpg
1617,0,0,0,0,0,0,dataset/group92000/92000/92000021_temp.jpg
1618,1,1,1,0,1,1,dataset/group92000/92000/92000110_test.jpg
1619,0,0,0,0,0,0,dataset/group92000/92000/92000110_temp.jpg
1620,1,0,1,1,1,1,dataset/group92000/92000/92000059_test.jpg
1621,0,0,0,0,0,0,dataset/group92000/92000/92000059_temp.jpg
1622,0,1,1,1,0,1,dataset/group92000/92000/92000054_test.jpg
1623,0,0,0,0,0,0,dataset/group92000/92000/92000054_temp.jpg
1624,0,1,1,1,1,1,dataset/group92000/92000/92000023_test.jpg
1625,0,0,0,0,0,0,dataset/group92000/92000/92000023_temp.jpg
1626,1,1,1,1,1,1,dataset/group92000/92000/92000079_test.jpg
1627,0,0,0,0,0,0,dataset/group92000/92000/92000079_temp.jpg
1628,1,0,0,1,1,1,dataset/group92000/92000/92000068_test.jpg
1629,0,0,0,0,0,0,dataset/group92000/92000/92000068_temp.jpg
1630,1,1,0,1,1,1,dataset/group92000/92000/92000099_test.jpg
1631,0,0,0,0,0,0,dataset/group92000/92000/92000099_temp.jpg
1632,1,1,1,1,1,1,dataset/group92000/92000/92000008_test.jpg
1633,0,0,0,0,0,0,dataset/group92000/92000/92000008_temp.jpg
1634,1,1,1,1,0,0,dataset/group92000/92000/92000108_test.jpg
1635,0,0,0,0,0,0,dataset/group92000/92000/92000108_temp.jpg
1636,1,0,1,1,1,1,dataset/group92000/92000/92000012_test.jpg
1637,0,0,0,0,0,0,dataset/group92000/92000/92000012_temp.jpg
1638,1,1,1,1,0,1,dataset/group92000/92000/92000033_test.jpg
1639,0,0,0,0,0,0,dataset/group92000/92000/92000033_temp.jpg
1640,1,1,1,1,0,0,dataset/group92000/92000/92000028_test.jpg
1641,0,0,0,0,0,0,dataset/group92000/92000/92000028_temp.jpg
1642,1,1,1,1,0,1,dataset/group92000/92000/92000018_test.jpg
1643,0,0,0,0,0,0,dataset/group92000/92000/92000018_temp.jpg
1644,1,0,1,0,1,1,dataset/group92000/92000/92000045_test.jpg
1645,0,0,0,0,0,0,dataset/group92000/92000/92000045_temp.jpg
1646,1,1,0,0,1,1,dataset/group92000/92000/92000013_test.jpg
1647,0,0,0,0,0,0,dataset/group92000/92000/92000013_temp.jpg
1648,1,0,1,1,0,1,dataset/group92000/92000/92000051_test.jpg
1649,0,0,0,0,0,0,dataset/group92000/92000/92000051_temp.jpg
1650,1,0,0,1,1,1,dataset/group92000/92000/92000034_test.jpg
1651,0,0,0,0,0,0,dataset/group92000/92000/92000034_temp.jpg
1652,1,1,0,1,0,1,dataset/group92000/92000/92000093_test.jpg
1653,0,0,0,0,0,0,dataset/group92000/92000/92000093_temp.jpg
1654,1,1,1,0,0,0,dataset/group92000/92000/92000085_test.jpg
1655,0,0,0,0,0,0,dataset/group92000/92000/92000085_temp.jpg
1656,1,1,1,1,1,1,dataset/group92000/92000/92000047_test.jpg
1657,0,0,0,0,0,0,dataset/group92000/92000/92000047_temp.jpg
1658,1,1,0,1,1,0,dataset/group92000/92000/92000114_test.jpg
1659,0,0,0,0,0,0,dataset/group92000/92000/92000114_temp.jpg
1660,1,1,0,1,1,1,dataset/group92000/92000/92000116_test.jpg
1661,0,0,0,0,0,0,dataset/group92000/92000/92000116_temp.jpg
1662,1,0,1,1,1,1,dataset/group92000/92000/92000074_test.jpg
1663,0,0,0,0,0,0,dataset/group92000/92000/92000074_temp.jpg
1664,0,1,1,1,1,1,dataset/group92000/92000/92000003_test.jpg
1665,0,0,0,0,0,0,dataset/group92000/92000/92000003_temp.jpg
1666,1,0,1,0,1,1,dataset/group92000/92000/92000072_test.jpg
1667,0,0,0,0,0,0,dataset/group92000/92000/92000072_temp.jpg
1668,1,1,0,0,1,1,dataset/group92000/92000/92000107_test.jpg
1669,0,0,0,0,0,0,dataset/group92000/92000/92000107_temp.jpg
1670,1,1,1,0,0,1,dataset/group92000/92000/92000019_test.jpg
1671,0,0,0,0,0,0,dataset/group92000/92000/92000019_temp.jpg
1672,1,0,1,1,1,1,dataset/group92000/92000/92000075_test.jpg
1673,0,0,0,0,0,0,dataset/group92000/92000/92000075_temp.jpg
1674,1,0,1,0,1,1,dataset/group92000/92000/92000029_test.jpg
1675,0,0,0,0,0,0,dataset/group92000/92000/92000029_temp.jpg
1676,1,1,0,1,1,1,dataset/group92000/92000/92000004_test.jpg
1677,0,0,0,0,0,0,dataset/group92000/92000/92000004_temp.jpg
1678,1,0,1,1,0,1,dataset/group92000/92000/92000070_test.jpg
1679,0,0,0,0,0,0,dataset/group92000/92000/92000070_temp.jpg
1680,1,1,0,1,0,1,dataset/group92000/92000/92000106_test.jpg
1681,0,0,0,0,0,0,dataset/group92000/92000/92000106_temp.jpg
1682,1,1,1,1,1,1,dataset/group92000/92000/92000001_test.jpg
1683,0,0,0,0,0,0,dataset/group92000/92000/92000001_temp.jpg
1684,1,1,0,0,1,1,dataset/group92000/92000/92000015_test.jpg
1685,0,0,0,0,0,0,dataset/group92000/92000/92000015_temp.jpg
1686,0,1,1,1,0,1,dataset/group92000/92000/92000109_test.jpg
1687,0,0,0,0,0,0,dataset/group92000/92000/92000109_temp.jpg
1688,1,0,0,1,1,1,dataset/group92000/92000/92000024_test.jpg
1689,0,0,0,0,0,0,dataset/group92000/92000/92000024_temp.jpg
1690,1,1,1,0,1,1,dataset/group92000/92000/92000057_test.jpg
1691,0,0,0,0,0,0,dataset/group92000/92000/92000057_temp.jpg
1692,1,1,0,0,1,1,dataset/group92000/92000/92000027_test.jpg
1693,0,0,0,0,0,0,dataset/group92000/92000/92000027_temp.jpg
1694,1,1,1,0,0,0,dataset/group92000/92000/92000082_test.jpg
1695,0,0,0,0,0,0,dataset/group92000/92000/92000082_temp.jpg
1696,1,1,1,1,1,1,dataset/group92000/92000/92000056_test.jpg
1697,0,0,0,0,0,0,dataset/group92000/92000/92000056_temp.jpg
1698,1,1,1,1,1,1,dataset/group92000/92000/92000077_test.jpg
1699,0,0,0,0,0,0,dataset/group92000/92000/92000077_temp.jpg
1700,1,1,0,1,0,1,dataset/group92000/92000/92000050_test.jpg
1701,0,0,0,0,0,0,dataset/group92000/92000/92000050_temp.jpg
1702,1,1,0,1,1,1,dataset/group92000/92000/92000080_test.jpg
1703,0,0,0,0,0,0,dataset/group92000/92000/92000080_temp.jpg
1704,1,1,1,1,1,1,dataset/group92000/92000/92000112_test.jpg
1705,0,0,0,0,0,0,dataset/group92000/92000/92000112_temp.jpg
1706,1,1,1,1,0,1,dataset/group92000/92000/92000117_test.jpg
1707,0,0,0,0,0,0,dataset/group92000/92000/92000117_temp.jpg
1708,1,1,1,1,1,1,dataset/group92000/92000/92000060_test.jpg
1709,0,0,0,0,0,0,dataset/group92000/92000/92000060_temp.jpg
1710,1,1,1,0,1,1,dataset/group92000/92000/92000061_test.jpg
1711,0,0,0,0,0,0,dataset/group92000/92000/92000061_temp.jpg
1712,1,1,1,0,1,1,dataset/group92000/92000/92000076_test.jpg
1713,0,0,0,0,0,0,dataset/group92000/92000/92000076_temp.jpg
1714,1,0,1,0,1,1,dataset/group92000/92000/92000011_test.jpg
1715,0,0,0,0,0,0,dataset/group92000/92000/92000011_temp.jpg
1716,1,0,1,1,1,1,dataset/group92000/92000/92000115_test.jpg
1717,0,0,0,0,0,0,dataset/group92000/92000/92000115_temp.jpg
1718,1,1,1,1,1,1,dataset/group92000/92000/92000006_test.jpg
1719,0,0,0,0,0,0,dataset/group92000/92000/92000006_temp.jpg
1720,1,0,1,1,0,0,dataset/group92000/92000/92000052_test.jpg
1721,0,0,0,0,0,0,dataset/group92000/92000/92000052_temp.jpg
1722,1,1,1,1,0,0,dataset/group92000/92000/92000102_test.jpg
1723,0,0,0,0,0,0,dataset/group92000/92000/92000102_temp.jpg
1724,1,1,0,1,1,1,dataset/group92000/92000/92000100_test.jpg
1725,0,0,0,0,0,0,dataset/group92000/92000/92000100_temp.jpg
1726,1,0,1,1,1,1,dataset/group92000/92000/92000071_test.jpg
1727,0,0,0,0,0,0,dataset/group92000/92000/92000071_temp.jpg
1728,0,1,1,1,1,1,dataset/group92000/92000/92000064_test.jpg
1729,0,0,0,0,0,0,dataset/group92000/92000/92000064_temp.jpg
1730,1,0,0,1,1,1,dataset/group92000/92000/92000105_test.jpg
1731,0,0,0,0,0,0,dataset/group92000/92000/92000105_temp.jpg
1732,1,0,0,1,1,1,dataset/group92000/92000/92000118_test.jpg
1733,0,0,0,0,0,0,dataset/group92000/92000/92000118_temp.jpg
1734,1,1,1,0,1,1,dataset/group92000/92000/92000067_test.jpg
1735,0,0,0,0,0,0,dataset/group92000/92000/92000067_temp.jpg
1736,1,1,1,1,0,0,dataset/group92000/92000/92000031_test.jpg
1737,0,0,0,0,0,0,dataset/group92000/92000/92000031_temp.jpg
1738,1,1,0,1,0,0,dataset/group92000/92000/92000103_test.jpg
1739,0,0,0,0,0,0,dataset/group92000/92000/92000103_temp.jpg
1740,1,0,1,0,1,1,dataset/group92000/92000/92000087_test.jpg
1741,0,0,0,0,0,0,dataset/group92000/92000/92000087_temp.jpg
1742,1,1,0,1,1,1,dataset/group92000/92000/92000040_test.jpg
1743,0,0,0,0,0,0,dataset/group92000/92000/92000040_temp.jpg
1744,1,1,1,0,1,1,dataset/group92000/92000/92000089_test.jpg
1745,0,0,0,0,0,0,dataset/group92000/92000/92000089_temp.jpg
1746,1,0,1,0,1,1,dataset/group92000/92000/92000030_test.jpg
1747,0,0,0,0,0,0,dataset/group92000/92000/92000030_temp.jpg
1748,1,0,1,1,1,1,dataset/group92000/92000/92000104_test.jpg
1749,0,0,0,0,0,0,dataset/group92000/92000/92000104_temp.jpg
1750,1,0,0,1,1,1,dataset/group92000/92000/92000022_test.jpg
1751,0,0,0,0,0,0,dataset/group92000/92000/92000022_temp.jpg
1752,1,1,1,1,0,1,dataset/group92000/92000/92000091_test.jpg
1753,0,0,0,0,0,0,dataset/group92000/92000/92000091_temp.jpg
1754,1,1,1,1,0,1,dataset/group92000/92000/92000066_test.jpg
1755,0,0,0,0,0,0,dataset/group92000/92000/92000066_temp.jpg
1756,1,0,1,1,1,1,dataset/group92000/92000/92000092_test.jpg
1757,0,0,0,0,0,0,dataset/group92000/92000/92000092_temp.jpg
1758,1,0,0,1,0,0,dataset/group92000/92000/92000043_test.jpg
1759,0,0,0,0,0,0,dataset/group92000/92000/92000043_temp.jpg
1760,1,1,1,1,1,1,dataset/group92000/92000/92000000_test.jpg
1761,0,0,0,0,0,0,dataset/group92000/92000/92000000_temp.jpg
1762,1,1,1,1,0,1,dataset/group92000/92000/92000098_test.jpg
1763,0,0,0,0,0,0,dataset/group92000/92000/92000098_temp.jpg
1764,1,0,1,1,1,1,dataset/group92000/92000/92000017_test.jpg
1765,0,0,0,0,0,0,dataset/group92000/92000/92000017_temp.jpg
1766,1,1,0,1,1,1,dataset/group92000/92000/92000041_test.jpg
1767,0,0,0,0,0,0,dataset/group92000/92000/92000041_temp.jpg
1768,1,0,1,0,1,1,dataset/group92000/92000/92000090_test.jpg
1769,0,0,0,0,0,0,dataset/group92000/92000/92000090_temp.jpg
1770,1,1,1,1,0,1,dataset/group92000/92000/92000097_test.jpg
1771,0,0,0,0,0,0,dataset/group92000/92000/92000097_temp.jpg
1772,1,1,1,1,0,1,dataset/group92000/92000/92000084_test.jpg
1773,0,0,0,0,0,0,dataset/group92000/92000/92000084_temp.jpg
1774,1,1,0,1,1,1,dataset/group92000/92000/92000049_test.jpg
1775,0,0,0,0,0,0,dataset/group92000/92000/92000049_temp.jpg
1776,1,1,1,1,1,1,dataset/group92000/92000/92000073_test.jpg
1777,0,0,0,0,0,0,dataset/group92000/92000/92000073_temp.jpg
1778,1,1,1,1,1,1,dataset/group92000/92000/92000044_test.jpg
1779,0,0,0,0,0,0,dataset/group92000/92000/92000044_temp.jpg
1780,1,1,0,1,1,1,dataset/group92000/92000/92000055_test.jpg
1781,0,0,0,0,0,0,dataset/group92000/92000/92000055_temp.jpg
1782,1,1,1,1,0,0,dataset/group92000/92000/92000005_test.jpg
1783,0,0,0,0,0,0,dataset/group92000/92000/92000005_temp.jpg
1784,1,1,0,1,0,1,dataset/group92000/92000/92000002_test.jpg
1785,0,0,0,0,0,0,dataset/group92000/92000/92000002_temp.jpg
1786,1,0,1,0,1,1,dataset/group92000/92000/92000032_test.jpg
1787,0,0,0,0,0,0,dataset/group92000/92000/92000032_temp.jpg
1788,1,1,0,1,0,1,dataset/group92000/92000/92000025_test.jpg
1789,0,0,0,0,0,0,dataset/group92000/92000/92000025_temp.jpg
1790,1,1,1,0,1,1,dataset/group92000/92000/92000007_test.jpg
1791,0,0,0,0,0,0,dataset/group92000/92000/92000007_temp.jpg
1792,1,0,1,0,1,1,dataset/group92000/92000/92000036_test.jpg
1793,0,0,0,0,0,0,dataset/group92000/92000/92000036_temp.jpg
1794,1,0,0,1,0,1,dataset/group92000/92000/92000111_test.jpg
1795,0,0,0,0,0,0,dataset/group92000/92000/92000111_temp.jpg
1796,1,1,0,1,0,0,dataset/group92000/92000/92000020_test.jpg
1797,0,0,0,0,0,0,dataset/group92000/92000/92000020_temp.jpg
1798,1,1,0,1,1,1,dataset/group92000/92000/92000035_test.jpg
1799,0,0,0,0,0,0,dataset/group92000/92000/92000035_temp.jpg
1800,1,0,1,0,1,1,dataset/group92000/92000/92000113_test.jpg
1801,0,0,0,0,0,0,dataset/group92000/92000/92000113_temp.jpg
1802,1,1,0,1,1,1,dataset/group92000/92000/92000086_test.jpg
1803,0,0,0,0,0,0,dataset/group92000/92000/92000086_temp.jpg
1804,1,1,1,1,1,1,dataset/group92000/92000/92000016_test.jpg
1805,0,0,0,0,0,0,dataset/group92000/92000/92000016_temp.jpg
1806,1,0,0,1,0,1,dataset/group92000/92000/92000048_test.jpg
1807,0,0,0,0,0,0,dataset/group92000/92000/92000048_temp.jpg
1808,1,1,1,0,1,1,dataset/group92000/92000/92000063_test.jpg
1809,0,0,0,0,0,0,dataset/group92000/92000/92000063_temp.jpg
1810,1,1,1,0,0,1,dataset/group92000/92000/92000095_test.jpg
1811,0,0,0,0,0,0,dataset/group92000/92000/92000095_temp.jpg
1812,1,0,1,0,1,1,dataset/group92000/92000/92000026_test.jpg
1813,0,0,0,0,0,0,dataset/group92000/92000/92000026_temp.jpg
1814,1,0,1,0,1,1,dataset/group92000/92000/92000046_test.jpg
1815,0,0,0,0,0,0,dataset/group92000/92000/92000046_temp.jpg
1816,1,0,1,1,1,1,dataset/group92000/92000/92000042_test.jpg
1817,0,0,0,0,0,0,dataset/group92000/92000/92000042_temp.jpg
1818,1,1,0,0,1,1,dataset/group92000/92000/92000009_test.jpg
1819,0,0,0,0,0,0,dataset/group92000/92000/92000009_temp.jpg
1820,1,1,0,1,1,1,dataset/group90100/90100/90100035_test.jpg
1821,0,0,0,0,0,0,dataset/group90100/90100/90100035_temp.jpg
1822,1,0,1,1,1,1,dataset/group90100/90100/90100046_test.jpg
1823,0,0,0,0,0,0,dataset/group90100/90100/90100046_temp.jpg
1824,1,1,1,1,1,0,dataset/group90100/90100/90100070_test.jpg
1825,0,0,0,0,0,0,dataset/group90100/90100/90100070_temp.jpg
1826,1,1,1,1,1,1,dataset/group90100/90100/90100016_test.jpg
1827,0,0,0,0,0,0,dataset/group90100/90100/90100016_temp.jpg
1828,1,1,0,0,1,1,dataset/group90100/90100/90100030_test.jpg
1829,0,0,0,0,0,0,dataset/group90100/90100/90100030_temp.jpg
1830,1,0,1,1,1,1,dataset/group90100/90100/90100056_test.jpg
1831,0,0,0,0,0,0,dataset/group90100/90100/90100056_temp.jpg
1832,1,1,1,1,1,1,dataset/group90100/90100/90100010_test.jpg
1833,0,0,0,0,0,0,dataset/group90100/90100/90100010_temp.jpg
1834,1,1,1,1,1,1,dataset/group90100/90100/90100065_test.jpg
1835,0,0,0,0,0,0,dataset/group90100/90100/90100065_temp.jpg
1836,1,1,1,1,1,1,dataset/group90100/90100/90100018_test.jpg
1837,0,0,0,0,0,0,dataset/group90100/90100/90100018_temp.jpg
1838,1,1,1,1,0,0,dataset/group90100/90100/90100008_test.jpg
1839,0,0,0,0,0,0,dataset/group90100/90100/90100008_temp.jpg
1840,1,0,1,0,1,1,dataset/group90100/90100/90100025_test.jpg
1841,0,0,0,0,0,0,dataset/group90100/90100/90100025_temp.jpg
1842,1,1,0,1,0,1,dataset/group90100/90100/90100045_test.jpg
1843,0,0,0,0,0,0,dataset/group90100/90100/90100045_temp.jpg
1844,1,1,0,1,1,1,dataset/group90100/90100/90100032_test.jpg
1845,0,0,0,0,0,0,dataset/group90100/90100/90100032_temp.jpg
1846,1,1,0,1,1,1,dataset/group90100/90100/90100041_test.jpg
1847,0,0,0,0,0,0,dataset/group90100/90100/90100041_temp.jpg
1848,1,1,1,1,1,1,dataset/group90100/90100/90100009_test.jpg
1849,0,0,0,0,0,0,dataset/group90100/90100/90100009_temp.jpg
1850,1,1,0,0,1,1,dataset/group90100/90100/90100014_test.jpg
1851,0,0,0,0,0,0,dataset/group90100/90100/90100014_temp.jpg
1852,1,1,1,0,1,1,dataset/group90100/90100/90100078_test.jpg
1853,0,0,0,0,0,0,dataset/group90100/90100/90100078_temp.jpg
1854,1,1,1,1,1,1,dataset/group90100/90100/90100003_test.jpg
1855,0,0,0,0,0,0,dataset/group90100/90100/90100003_temp.jpg
1856,1,1,0,1,0,1,dataset/group90100/90100/90100033_test.jpg
1857,0,0,0,0,0,0,dataset/group90100/90100/90100033_temp.jpg
1858,1,0,1,0,1,1,dataset/group90100/90100/90100061_test.jpg
1859,0,0,0,0,0,0,dataset/group90100/90100/90100061_temp.jpg
1860,1,1,1,1,0,0,dataset/group90100/90100/90100077_test.jpg
1861,0,0,0,0,0,0,dataset/group90100/90100/90100077_temp.jpg
1862,1,1,1,0,1,1,dataset/group90100/90100/90100083_test.jpg
1863,0,0,0,0,0,0,dataset/group90100/90100/90100083_temp.jpg
1864,1,1,0,1,1,1,dataset/group90100/90100/90100064_test.jpg
1865,0,0,0,0,0,0,dataset/group90100/90100/90100064_temp.jpg
1866,1,1,1,0,1,1,dataset/group90100/90100/90100082_test.jpg
1867,0,0,0,0,0,0,dataset/group90100/90100/90100082_temp.jpg
1868,1,1,0,1,1,0,dataset/group90100/90100/90100072_test.jpg
1869,0,0,0,0,0,0,dataset/group90100/90100/90100072_temp.jpg
1870,1,1,1,0,1,1,dataset/group90100/90100/90100084_test.jpg
1871,0,0,0,0,0,0,dataset/group90100/90100/90100084_temp.jpg
1872,1,1,1,1,1,1,dataset/group90100/90100/90100011_test.jpg
1873,0,0,0,0,0,0,dataset/group90100/90100/90100011_temp.jpg
1874,1,1,0,1,1,1,dataset/group90100/90100/90100042_test.jpg
1875,0,0,0,0,0,0,dataset/group90100/90100/90100042_temp.jpg
1876,1,0,1,1,1,1,dataset/group90100/90100/90100006_test.jpg
1877,0,0,0,0,0,0,dataset/group90100/90100/90100006_temp.jpg
1878,1,1,1,1,1,0,dataset/group90100/90100/90100066_test.jpg
1879,0,0,0,0,0,0,dataset/group90100/90100/90100066_temp.jpg
1880,1,1,1,1,1,1,dataset/group90100/90100/90100019_test.jpg
1881,0,0,0,0,0,0,dataset/group90100/90100/90100019_temp.jpg
1882,1,0,1,1,1,1,dataset/group90100/90100/90100048_test.jpg
1883,0,0,0,0,0,0,dataset/group90100/90100/90100048_temp.jpg
1884,1,1,1,1,0,1,dataset/group90100/90100/90100017_test.jpg
1885,0,0,0,0,0,0,dataset/group90100/90100/90100017_temp.jpg
1886,1,1,0,1,0,1,dataset/group90100/90100/90100052_test.jpg
1887,0,0,0,0,0,0,dataset/group90100/90100/90100052_temp.jpg
1888,1,1,1,1,1,1,dataset/group90100/90100/90100024_test.jpg
1889,0,0,0,0,0,0,dataset/group90100/90100/90100024_temp.jpg
1890,1,0,1,0,1,1,dataset/group90100/90100/90100026_test.jpg
1891,0,0,0,0,0,0,dataset/group90100/90100/90100026_temp.jpg
1892,1,0,1,0,1,1,dataset/group90100/90100/90100028_test.jpg
1893,0,0,0,0,0,0,dataset/group90100/90100/90100028_temp.jpg
1894,1,1,1,1,0,1,dataset/group90100/90100/90100075_test.jpg
1895,0,0,0,0,0,0,dataset/group90100/90100/90100075_temp.jpg
1896,1,1,0,1,1,1,dataset/group90100/90100/90100050_test.jpg
1897,0,0,0,0,0,0,dataset/group90100/90100/90100050_temp.jpg
1898,1,1,1,1,1,1,dataset/group90100/90100/90100021_test.jpg
1899,0,0,0,0,0,0,dataset/group90100/90100/90100021_temp.jpg
1900,1,1,1,0,1,1,dataset/group90100/90100/90100020_test.jpg
1901,0,0,0,0,0,0,dataset/group90100/90100/90100020_temp.jpg
1902,1,1,1,1,1,1,dataset/group90100/90100/90100051_test.jpg
1903,0,0,0,0,0,0,dataset/group90100/90100/90100051_temp.jpg
1904,1,0,1,1,1,1,dataset/group90100/90100/90100000_test.jpg
1905,0,0,0,0,0,0,dataset/group90100/90100/90100000_temp.jpg
1906,1,0,1,1,1,1,dataset/group90100/90100/90100060_test.jpg
1907,0,0,0,0,0,0,dataset/group90100/90100/90100060_temp.jpg
1908,1,1,0,1,1,1,dataset/group90100/90100/90100012_test.jpg
1909,0,0,0,0,0,0,dataset/group90100/90100/90100012_temp.jpg
1910,1,1,1,1,1,1,dataset/group90100/90100/90100049_test.jpg
1911,0,0,0,0,0,0,dataset/group90100/90100/90100049_temp.jpg
1912,1,1,1,1,1,1,dataset/group90100/90100/90100057_test.jpg
1913,0,0,0,0,0,0,dataset/group90100/90100/90100057_temp.jpg
1914,1,1,0,1,1,1,dataset/group90100/90100/90100059_test.jpg
1915,0,0,0,0,0,0,dataset/group90100/90100/90100059_temp.jpg
1916,1,1,1,0,1,1,dataset/group90100/90100/90100073_test.jpg
1917,0,0,0,0,0,0,dataset/group90100/90100/90100073_temp.jpg
1918,1,1,0,1,1,1,dataset/group90100/90100/90100054_test.jpg
1919,0,0,0,0,0,0,dataset/group90100/90100/90100054_temp.jpg
1920,1,1,1,0,1,1,dataset/group90100/90100/90100036_test.jpg
1921,0,0,0,0,0,0,dataset/group90100/90100/90100036_temp.jpg
1922,1,1,1,0,1,1,dataset/group90100/90100/90100067_test.jpg
1923,0,0,0,0,0,0,dataset/group90100/90100/90100067_temp.jpg
1924,1,0,1,0,1,1,dataset/group90100/90100/90100040_test.jpg
1925,0,0,0,0,0,0,dataset/group90100/90100/90100040_temp.jpg
1926,1,1,1,1,1,1,dataset/group90100/90100/90100043_test.jpg
1927,0,0,0,0,0,0,dataset/group90100/90100/90100043_temp.jpg
1928,1,0,1,1,1,1,dataset/group90100/90100/90100029_test.jpg
1929,0,0,0,0,0,0,dataset/group90100/90100/90100029_temp.jpg
1930,1,1,1,1,1,1,dataset/group90100/90100/90100058_test.jpg
1931,0,0,0,0,0,0,dataset/group90100/90100/90100058_temp.jpg
1932,1,0,1,1,1,1,dataset/group90100/90100/90100022_test.jpg
1933,0,0,0,0,0,0,dataset/group90100/90100/90100022_temp.jpg
1934,1,1,0,1,1,1,dataset/group90100/90100/90100062_test.jpg
1935,0,0,0,0,0,0,dataset/group90100/90100/90100062_temp.jpg
1936,1,1,0,1,1,1,dataset/group90100/90100/90100044_test.jpg
